ensembl	uniprot	protein_name
ENSG00000150995	A0A3F2YNW8	A0A3F2YNW8_HUMAN
ENSG00000150995	A0A3F2YNW8	ITPR1_HUMAN
ENSG00000150995	A0A3F2YNW8	A0A3B3ITU8_HUMAN
ENSG00000150995	Q14643	A0A3B3IU04_HUMAN
ENSG00000150995	Q14643	A0A3F2YNW8_HUMAN
ENSG00000150995	Q14643	ITPR1_HUMAN
ENSG00000150995	Q14643	A0A3B3ITU8_HUMAN
ENSG00000150995	A0A3B3ITU8	A0A3B3IU04_HUMAN
ENSG00000150995	A0A3B3ITU8	A0A3F2YNW8_HUMAN
ENSG00000150995	A0A3B3ITU8	ITPR1_HUMAN
ENSG00000150995	A0A3B3ITU8	A0A3B3ITU8_HUMAN
ENSG00000151014	Q9UK39	NOCT_HUMAN
ENSG00000151092	A0A6Q8PF23	A0A6Q8PF23_HUMAN
ENSG00000151092	A0A6Q8PF23	NGLY1_HUMAN
ENSG00000151092	A0A6Q8PF23	A0A0C4DFP4_HUMAN
ENSG00000151092	Q96IV0	A0A6Q8PF23_HUMAN
ENSG00000151092	Q96IV0	NGLY1_HUMAN
ENSG00000151092	Q96IV0	A0A0C4DFP4_HUMAN
ENSG00000151092	A0A0C4DFP4	A0A6Q8PF23_HUMAN
ENSG00000151092	A0A0C4DFP4	NGLY1_HUMAN
ENSG00000151092	A0A0C4DFP4	A0A0C4DFP4_HUMAN
ENSG00000151093	Q9NWU1	OXSM_HUMAN
ENSG00000151116	Q8IX04	UEVLD_HUMAN
ENSG00000151135	Q8WUH6	TM263_HUMAN
ENSG00000151150	Q12955	ANK3_HUMAN
ENSG00000151176	Q8NHP8	PLBL2_HUMAN
ENSG00000151208	Q8TDM6	DLG5_HUMAN
ENSG00000151233	Q4G148	GXLT1_HUMAN
ENSG00000151239	Q12792	TWF1_HUMAN
ENSG00000151247	P06730	IF4E_HUMAN
ENSG00000151247	P06730	D6RBW1_HUMAN
ENSG00000151247	D6RBW1	IF4E_HUMAN
ENSG00000151247	D6RBW1	D6RBW1_HUMAN
ENSG00000151327	Q8N128	F177A_HUMAN
ENSG00000151366	O95298	NDUC2_HUMAN
ENSG00000151376	Q16798	MAON_HUMAN
ENSG00000151414	Q8TDX7	NEK7_HUMAN
ENSG00000151445	G3V4K3	G3V4K3_HUMAN
ENSG00000151445	G3V4K3	SPE39_HUMAN
ENSG00000151445	Q9H9C1	G3V4K3_HUMAN
ENSG00000151445	Q9H9C1	SPE39_HUMAN
ENSG00000151458	Q9ULJ7	ANR50_HUMAN
ENSG00000151461	Q9HAU5	RENT2_HUMAN
ENSG00000151465	O75794	CD123_HUMAN
ENSG00000151474	Q9P2Q2	FRM4A_HUMAN
ENSG00000151491	A0A2R8YE63	A0A2R8YE63_HUMAN
ENSG00000151491	A0A2R8YE63	EPS8_HUMAN
ENSG00000151491	A0A2R8YE63	A0A2R8Y4W2_HUMAN
ENSG00000151491	Q12929	A0A2R8YE63_HUMAN
ENSG00000151491	Q12929	EPS8_HUMAN
ENSG00000151491	Q12929	A0A2R8Y4W2_HUMAN
ENSG00000151491	A0A2R8Y4W2	A0A2R8YE63_HUMAN
ENSG00000151491	A0A2R8Y4W2	EPS8_HUMAN
ENSG00000151491	A0A2R8Y4W2	A0A2R8Y4W2_HUMAN
ENSG00000151498	Q9UKU7	ACAD8_HUMAN
ENSG00000151500	Q9P016	THYN1_HUMAN
ENSG00000151502	Q4G0F5	VP26B_HUMAN
ENSG00000151532	Q96AJ9	VTI1A_HUMAN
ENSG00000151552	P09417	DHPR_HUMAN
ENSG00000151553	Q5W0V3	FHI2A_HUMAN
ENSG00000151576	Q9H974	QTRT2_HUMAN
ENSG00000151611	Q495G5	Q495G5_HUMAN
ENSG00000151611	A0A3B3ITP4	A0A3B3ITP4_HUMAN
ENSG00000151611	A0A3B3ITP4	MMAA_HUMAN
ENSG00000151611	Q8IVH4	A0A3B3ITP4_HUMAN
ENSG00000151611	Q8IVH4	MMAA_HUMAN
ENSG00000151632	P52895	AK1C2_HUMAN
ENSG00000151655	P19823	ITIH2_HUMAN
ENSG00000151655	P19823	Q5T985_HUMAN
ENSG00000151655	Q5T985	ITIH2_HUMAN
ENSG00000151655	Q5T985	Q5T985_HUMAN
ENSG00000151689	P49441	INPP_HUMAN
ENSG00000151693	O43150	ASAP2_HUMAN
ENSG00000151694	P78536	ADA17_HUMAN
ENSG00000151702	Q01543	FLI1_HUMAN
ENSG00000151726	P33121	ACSL1_HUMAN
ENSG00000151729	P12235	ADT1_HUMAN
ENSG00000151746	A8MVZ6	A8MVZ6_HUMAN
ENSG00000151746	A8MVZ6	BICD1_HUMAN
ENSG00000151746	Q96G01	A8MVZ6_HUMAN
ENSG00000151746	Q96G01	BICD1_HUMAN
ENSG00000151779	A2RRP1	NBAS_HUMAN
ENSG00000151806	Q8N442	GUF1_HUMAN
ENSG00000151835	Q9NZJ4	SACS_HUMAN
ENSG00000151835	Q9NZJ4	A0A804HIQ1_HUMAN
ENSG00000151835	A0A804HIQ1	SACS_HUMAN
ENSG00000151835	A0A804HIQ1	A0A804HIQ1_HUMAN
ENSG00000151893	Q86Y37	CACL1_HUMAN
ENSG00000151914	H0YC82	H0YC82_HUMAN
ENSG00000151914	H0YC82	A0A7P0T890_HUMAN
ENSG00000151914	A0A7P0T890	H0YC82_HUMAN
ENSG00000151914	A0A7P0T890	A0A7P0T890_HUMAN
ENSG00000151923	Q01085	TIAR_HUMAN
ENSG00000151929	O95817	BAG3_HUMAN
ENSG00000151967	P0DPB3	SCHI1_HUMAN
ENSG00000151967	P0DPB3	C9J366_HUMAN
ENSG00000151967	P0DPB3	C9JWG6_HUMAN
ENSG00000151967	C9J366	SCHI1_HUMAN
ENSG00000151967	C9J366	C9J366_HUMAN
ENSG00000151967	C9J366	C9JWG6_HUMAN
ENSG00000151967	C9JWG6	SCHI1_HUMAN
ENSG00000151967	C9JWG6	C9J366_HUMAN
ENSG00000151967	C9JWG6	C9JWG6_HUMAN
ENSG00000152061	A0A804HKD7	A0A804HKD7_HUMAN
ENSG00000152082	B8ZZ87	B8ZZ87_HUMAN
ENSG00000152082	B8ZZ87	H7C173_HUMAN
ENSG00000152082	B8ZZ87	MZT2B_HUMAN
ENSG00000152082	H7C173	B8ZZ87_HUMAN
ENSG00000152082	H7C173	H7C173_HUMAN
ENSG00000152082	H7C173	MZT2B_HUMAN
ENSG00000152082	Q6NZ67	B8ZZ87_HUMAN
ENSG00000152082	Q6NZ67	H7C173_HUMAN
ENSG00000152082	Q6NZ67	MZT2B_HUMAN
ENSG00000152104	Q15678	PTN14_HUMAN
ENSG00000152133	A0A6I8PRS5	A0A6I8PRS5_HUMAN
ENSG00000152223	Q9HCE0	EPG5_HUMAN
ENSG00000152229	Q9H939	PPIP2_HUMAN
ENSG00000152234	P25705	ATPA_HUMAN
ENSG00000152240	Q96CS2	HAUS1_HUMAN
ENSG00000152253	Q9HBM1	SPC25_HUMAN
ENSG00000152291	O43493	TGON2_HUMAN
ENSG00000152291	O43493	A0A5F9UY30_HUMAN
ENSG00000152291	A0A5F9UY30	TGON2_HUMAN
ENSG00000152291	A0A5F9UY30	A0A5F9UY30_HUMAN
ENSG00000152422	Q13426	XRCC4_HUMAN
ENSG00000152464	P78345	RPP38_HUMAN
ENSG00000152465	O60551	NMT2_HUMAN
ENSG00000152492	Q8IVM0	CCD50_HUMAN
ENSG00000152495	Q16566	KCC4_HUMAN
ENSG00000152518	P47974	TISD_HUMAN
ENSG00000152556	A0A2R8Y891	A0A2R8Y891_HUMAN
ENSG00000152556	A0A2R8Y891	PFKAM_HUMAN
ENSG00000152556	P08237	A0A2R8Y891_HUMAN
ENSG00000152556	P08237	PFKAM_HUMAN
ENSG00000152601	H7C4T5	H7C4T5_HUMAN
ENSG00000152620	Q4G0N4	NAKD2_HUMAN
ENSG00000152642	Q8N335	GPD1L_HUMAN
ENSG00000152661	P17302	CXA1_HUMAN
ENSG00000152684	Q9BRX2	PELO_HUMAN
ENSG00000152700	Q9Y6B6	SAR1B_HUMAN
ENSG00000152749	Q86V85	GP180_HUMAN
ENSG00000152767	C9JME2	C9JME2_HUMAN
ENSG00000152767	C9JME2	FARP1_HUMAN
ENSG00000152767	Q9Y4F1	C9JME2_HUMAN
ENSG00000152767	Q9Y4F1	FARP1_HUMAN
ENSG00000152778	Q13325	IFIT5_HUMAN
ENSG00000152795	A0A087WUK2	A0A087WUK2_HUMAN
ENSG00000152818	P46939	UTRN_HUMAN
ENSG00000152894	Q5TG12	Q5TG12_HUMAN
ENSG00000152894	Q5TG12	E9PGC5_HUMAN
ENSG00000152894	E9PGC5	Q5TG12_HUMAN
ENSG00000152894	E9PGC5	E9PGC5_HUMAN
ENSG00000152944	Q13503	MED21_HUMAN
ENSG00000152944	Q13503	F5H872_HUMAN
ENSG00000152944	F5H872	MED21_HUMAN
ENSG00000152944	F5H872	F5H872_HUMAN
ENSG00000152952	O00469	PLOD2_HUMAN
ENSG00000152952	O00469	E7ETU9_HUMAN
ENSG00000152952	E7ETU9	PLOD2_HUMAN
ENSG00000152952	E7ETU9	E7ETU9_HUMAN
ENSG00000153015	Q6UX04	CWC27_HUMAN
ENSG00000153037	P09132	SRP19_HUMAN
ENSG00000153046	Q9Y232	CDYL_HUMAN
ENSG00000153048	H3BNU9	H3BNU9_HUMAN
ENSG00000153048	H3BNU9	CHSP1_HUMAN
ENSG00000153048	Q9Y2V2	H3BNU9_HUMAN
ENSG00000153048	Q9Y2V2	CHSP1_HUMAN
ENSG00000153071	P98082	DAB2_HUMAN
ENSG00000153107	Q9H1A4	APC1_HUMAN
ENSG00000153113	A0A6Q8PFR3	A0A6Q8PFR3_HUMAN
ENSG00000153113	A0A6Q8PFR3	D6RBR1_HUMAN
ENSG00000153113	D6RBR1	A0A6Q8PFR3_HUMAN
ENSG00000153113	D6RBR1	D6RBR1_HUMAN
ENSG00000153130	Q9UIL1	SCOC_HUMAN
ENSG00000153130	Q9UIL1	A0A0C4DGB0_HUMAN
ENSG00000153130	A0A0C4DGB0	SCOC_HUMAN
ENSG00000153130	A0A0C4DGB0	A0A0C4DGB0_HUMAN
ENSG00000153147	O60264	SMCA5_HUMAN
ENSG00000153162	P22004	BMP6_HUMAN
ENSG00000153187	Q00839	HNRPU_HUMAN
ENSG00000153187	Q00839	A0A1W2PQD4_HUMAN
ENSG00000153187	A0A1W2PQD4	HNRPU_HUMAN
ENSG00000153187	A0A1W2PQD4	A0A1W2PQD4_HUMAN
ENSG00000153201	P49792	RBP2_HUMAN
ENSG00000153207	Q8WYP5	ELYS_HUMAN
ENSG00000153214	A0A494BZZ8	A0A494BZZ8_HUMAN
ENSG00000153214	A0A494BZZ8	TM87B_HUMAN
ENSG00000153214	Q96K49	A0A494BZZ8_HUMAN
ENSG00000153214	Q96K49	TM87B_HUMAN
ENSG00000153233	Q15256	PTPRR_HUMAN
ENSG00000153250	P29558	RBMS1_HUMAN
ENSG00000153250	P29558	E7ETU5_HUMAN
ENSG00000153250	E7ETU5	RBMS1_HUMAN
ENSG00000153250	E7ETU5	E7ETU5_HUMAN
ENSG00000153310	Q9NUQ9	CYRIB_HUMAN
ENSG00000153317	Q9ULH1	ASAP1_HUMAN
ENSG00000153317	Q9ULH1	A0A0A0MRE5_HUMAN
ENSG00000153317	A0A0A0MRE5	ASAP1_HUMAN
ENSG00000153317	A0A0A0MRE5	A0A0A0MRE5_HUMAN
ENSG00000153339	Q9Y2L5	TPPC8_HUMAN
ENSG00000153395	Q8NF37	PCAT1_HUMAN
ENSG00000153406	Q9HBL8	NMRL1_HUMAN
ENSG00000153551	Q96FZ5	CKLF7_HUMAN
ENSG00000153558	Q9UKC9	FBXL2_HUMAN
ENSG00000153560	Q9NZI7	UBIP1_HUMAN
ENSG00000153561	Q9H871	RMD5A_HUMAN
ENSG00000153574	P49247	RPIA_HUMAN
ENSG00000153767	P29083	T2EA_HUMAN
ENSG00000153774	Q9UEE9	CFDP1_HUMAN
ENSG00000153827	Q14669	TRIPC_HUMAN
ENSG00000153827	Q14669	A0A6Q8PHK0_HUMAN
ENSG00000153827	A0A6Q8PHK0	TRIPC_HUMAN
ENSG00000153827	A0A6Q8PHK0	A0A6Q8PHK0_HUMAN
ENSG00000153904	O94760	DDAH1_HUMAN
ENSG00000153914	Q8WXA9	SREK1_HUMAN
ENSG00000153936	Q7LGA3	HS2ST_HUMAN
ENSG00000153944	B4DHE8	B4DHE8_HUMAN
ENSG00000153944	B4DHE8	A0A6Q8PF05_HUMAN
ENSG00000153944	B4DHE8	MSI2H_HUMAN
ENSG00000153944	A0A6Q8PF05	B4DHE8_HUMAN
ENSG00000153944	A0A6Q8PF05	A0A6Q8PF05_HUMAN
ENSG00000153944	A0A6Q8PF05	MSI2H_HUMAN
ENSG00000153944	Q96DH6	B4DHE8_HUMAN
ENSG00000153944	Q96DH6	A0A6Q8PF05_HUMAN
ENSG00000153944	Q96DH6	MSI2H_HUMAN
ENSG00000153956	P54289	CA2D1_HUMAN
ENSG00000154001	Q16537	2A5E_HUMAN
ENSG00000154016	Q13588	GRAP_HUMAN
ENSG00000154027	Q9Y6K8	KAD5_HUMAN
ENSG00000154059	Q9P2X3	IMPCT_HUMAN
ENSG00000154059	Q9P2X3	A0A3B3ITH3_HUMAN
ENSG00000154059	A0A3B3ITH3	IMPCT_HUMAN
ENSG00000154059	A0A3B3ITH3	A0A3B3ITH3_HUMAN
ENSG00000154114	Q5QJ74	TBCEL_HUMAN
ENSG00000154124	Q96BN8	OTUL_HUMAN
ENSG00000154127	Q8TF42	UBS3B_HUMAN
ENSG00000154133	Q8WZ75	ROBO4_HUMAN
ENSG00000154146	Q92686	NEUG_HUMAN
ENSG00000154174	O94826	TOM70_HUMAN
ENSG00000154175	D3YTG3	D3YTG3_HUMAN
ENSG00000154222	H7C1U3	H7C1U3_HUMAN
ENSG00000154229	P17252	KPCA_HUMAN
ENSG00000154240	J3QSA5	J3QSA5_HUMAN
ENSG00000154240	J3QSA5	F5GYE8_HUMAN
ENSG00000154240	J3QSA5	CE112_HUMAN
ENSG00000154240	F5GYE8	J3QSA5_HUMAN
ENSG00000154240	F5GYE8	F5GYE8_HUMAN
ENSG00000154240	F5GYE8	CE112_HUMAN
ENSG00000154240	Q8N8E3	J3QSA5_HUMAN
ENSG00000154240	Q8N8E3	F5GYE8_HUMAN
ENSG00000154240	Q8N8E3	CE112_HUMAN
ENSG00000154277	P09936	UCHL1_HUMAN
ENSG00000154305	Q5JRA6	TGO1_HUMAN
ENSG00000154358	A0A7P0Z489	A0A7P0Z489_HUMAN
ENSG00000154358	A0A7P0Z489	A6NGQ3_HUMAN
ENSG00000154358	A0A7P0Z489	OBSCN_HUMAN
ENSG00000154358	A6NGQ3	A0A7P0Z489_HUMAN
ENSG00000154358	A6NGQ3	A6NGQ3_HUMAN
ENSG00000154358	A6NGQ3	OBSCN_HUMAN
ENSG00000154358	Q5VST9	A0A7P0Z489_HUMAN
ENSG00000154358	Q5VST9	A6NGQ3_HUMAN
ENSG00000154358	Q5VST9	OBSCN_HUMAN
ENSG00000154380	Q8N8S7	ENAH_HUMAN
ENSG00000154380	Q8N8S7	A0A0U1RRM6_HUMAN
ENSG00000154380	A0A0U1RRM6	ENAH_HUMAN
ENSG00000154380	A0A0U1RRM6	A0A0U1RRM6_HUMAN
ENSG00000154473	O43684	BUB3_HUMAN
ENSG00000154548	Q8WXF0	SRS12_HUMAN
ENSG00000154553	A0A087WYF8	A0A087WYF8_HUMAN
ENSG00000154553	A0A087WYF8	PDLI3_HUMAN
ENSG00000154553	Q53GG5	A0A087WYF8_HUMAN
ENSG00000154553	Q53GG5	PDLI3_HUMAN
ENSG00000154556	O94875	SRBS2_HUMAN
ENSG00000154582	E5RHG8	E5RHG8_HUMAN
ENSG00000154582	E5RHG8	ELOC_HUMAN
ENSG00000154582	Q15369	E5RHG8_HUMAN
ENSG00000154582	Q15369	ELOC_HUMAN
ENSG00000154710	E9PFK9	E9PFK9_HUMAN
ENSG00000154710	E9PFK9	RABX5_HUMAN
ENSG00000154710	Q9UJ41	E9PFK9_HUMAN
ENSG00000154710	Q9UJ41	RABX5_HUMAN
ENSG00000154719	Q9NYK5	RM39_HUMAN
ENSG00000154723	P18859	ATP5J_HUMAN
ENSG00000154727	Q06546	GABPA_HUMAN
ENSG00000154767	Q01831	XPC_HUMAN
ENSG00000154783	Q6ZNL6	FGD5_HUMAN
ENSG00000154803	Q8NFG4	FLCN_HUMAN
ENSG00000154813	Q96FX2	DPH3_HUMAN
ENSG00000154845	Q8TF05	PP4R1_HUMAN
ENSG00000155008	Q6UXV4	MIC27_HUMAN
ENSG00000155034	Q96ME1	FXL18_HUMAN
ENSG00000155085	Q5TCS8	KAD9_HUMAN
ENSG00000155097	P21283	VATC1_HUMAN
ENSG00000155100	Q8N6M0	OTU6B_HUMAN
ENSG00000155100	Q8N6M0	A0A087X0W9_HUMAN
ENSG00000155100	A0A087X0W9	OTU6B_HUMAN
ENSG00000155100	A0A087X0W9	A0A087X0W9_HUMAN
ENSG00000155189	Q9NUQ2	PLCE_HUMAN
ENSG00000155229	Q96T76	MMS19_HUMAN
ENSG00000155252	Q9BTU6	P4K2A_HUMAN
ENSG00000155304	P48723	HSP13_HUMAN
ENSG00000155313	Q9UHP3	UBP25_HUMAN
ENSG00000155363	Q9HCE1	MOV10_HUMAN
ENSG00000155363	Q9HCE1	Q5JR04_HUMAN
ENSG00000155363	Q5JR04	MOV10_HUMAN
ENSG00000155363	Q5JR04	Q5JR04_HUMAN
ENSG00000155366	P08134	RHOC_HUMAN
ENSG00000155366	P08134	Q5JR08_HUMAN
ENSG00000155366	Q5JR08	RHOC_HUMAN
ENSG00000155366	Q5JR08	Q5JR08_HUMAN
ENSG00000155368	B8ZWD1	B8ZWD1_HUMAN
ENSG00000155380	P53985	MOT1_HUMAN
ENSG00000155393	Q7Z4Q2	HEAT3_HUMAN
ENSG00000155438	Q9BYG3	MK67I_HUMAN
ENSG00000155463	Q15070	OXA1L_HUMAN
ENSG00000155463	Q15070	J3KNA0_HUMAN
ENSG00000155463	Q15070	E7EVY0_HUMAN
ENSG00000155463	J3KNA0	OXA1L_HUMAN
ENSG00000155463	J3KNA0	J3KNA0_HUMAN
ENSG00000155463	J3KNA0	E7EVY0_HUMAN
ENSG00000155463	E7EVY0	OXA1L_HUMAN
ENSG00000155463	E7EVY0	J3KNA0_HUMAN
ENSG00000155463	E7EVY0	E7EVY0_HUMAN
ENSG00000155463	A0A087X0L7	OXA1L_HUMAN
ENSG00000155463	A0A087X0L7	J3KNA0_HUMAN
ENSG00000155463	A0A087X0L7	E7EVY0_HUMAN
ENSG00000155506	Q6PKG0	LARP1_HUMAN
ENSG00000155561	Q92621	NU205_HUMAN
ENSG00000155636	Q8IUH3	RBM45_HUMAN
ENSG00000155657	A0A0A0MTS7	
ENSG00000155660	P13667	PDIA4_HUMAN
ENSG00000155827	Q5VTR2	BRE1A_HUMAN
ENSG00000155849	Q92556	ELMO1_HUMAN
ENSG00000155850	P50443	S26A2_HUMAN
ENSG00000155876	Q7L523	RRAGA_HUMAN
ENSG00000155906	A0A804HHW6	A0A804HHW6_HUMAN
ENSG00000155906	A0A804HHW6	A0A2R8Y4J4_HUMAN
ENSG00000155906	A0A804HHW6	A0A087WXU0_HUMAN
ENSG00000155906	A0A804HHW6	A0A804HLE1_HUMAN
ENSG00000155906	A0A804HHW6	RMND1_HUMAN
ENSG00000155906	A0A2R8Y4J4	A0A804HHW6_HUMAN
ENSG00000155906	A0A2R8Y4J4	A0A2R8Y4J4_HUMAN
ENSG00000155906	A0A2R8Y4J4	A0A087WXU0_HUMAN
ENSG00000155906	A0A2R8Y4J4	A0A804HLE1_HUMAN
ENSG00000155906	A0A2R8Y4J4	RMND1_HUMAN
ENSG00000155906	A0A087WXU0	A0A804HHW6_HUMAN
ENSG00000155906	A0A087WXU0	A0A2R8Y4J4_HUMAN
ENSG00000155906	A0A087WXU0	A0A087WXU0_HUMAN
ENSG00000155906	A0A087WXU0	A0A804HLE1_HUMAN
ENSG00000155906	A0A087WXU0	RMND1_HUMAN
ENSG00000155906	A0A804HLE1	A0A804HHW6_HUMAN
ENSG00000155906	A0A804HLE1	A0A2R8Y4J4_HUMAN
ENSG00000155906	A0A804HLE1	A0A087WXU0_HUMAN
ENSG00000155906	A0A804HLE1	A0A804HLE1_HUMAN
ENSG00000155906	A0A804HLE1	RMND1_HUMAN
ENSG00000155906	Q9NWS8	A0A804HHW6_HUMAN
ENSG00000155906	Q9NWS8	A0A2R8Y4J4_HUMAN
ENSG00000155906	Q9NWS8	A0A087WXU0_HUMAN
ENSG00000155906	Q9NWS8	A0A804HLE1_HUMAN
ENSG00000155906	Q9NWS8	RMND1_HUMAN
ENSG00000155918	Q5VY80	ULBP6_HUMAN
ENSG00000155959	P61758	PFD3_HUMAN
ENSG00000155975	Q8NEZ2	VP37A_HUMAN
ENSG00000156011	E5RJ29	E5RJ29_HUMAN
ENSG00000156011	E5RJ29	PSD3_HUMAN
ENSG00000156011	Q9NYI0	E5RJ29_HUMAN
ENSG00000156011	Q9NYI0	PSD3_HUMAN
ENSG00000156026	Q8NE86	MCU_HUMAN
ENSG00000156030	A0A1C7CYX1	A0A1C7CYX1_HUMAN
ENSG00000156049	O95837	GNA14_HUMAN
ENSG00000156052	P50148	GNAQ_HUMAN
ENSG00000156136	P27707	DCK_HUMAN
ENSG00000156136	P27707	D6RFG8_HUMAN
ENSG00000156136	D6RFG8	DCK_HUMAN
ENSG00000156136	D6RFG8	D6RFG8_HUMAN
ENSG00000156239	Q9Y5N5	N6MT1_HUMAN
ENSG00000156253	P57060	RWD2B_HUMAN
ENSG00000156256	Q9Y5T5	UBP16_HUMAN
ENSG00000156261	P50990	TCPQ_HUMAN
ENSG00000156304	O95104	SCAF4_HUMAN
ENSG00000156313	A0A2R8YFT6	A0A2R8YFT6_HUMAN
ENSG00000156313	A0A2R8YFT6	RPGR_HUMAN
ENSG00000156313	Q92834	A0A2R8YFT6_HUMAN
ENSG00000156313	Q92834	RPGR_HUMAN
ENSG00000156453	Q08174	PCDH1_HUMAN
ENSG00000156453	Q08174	D6RAX3_HUMAN
ENSG00000156453	D6RAX3	PCDH1_HUMAN
ENSG00000156453	D6RAX3	D6RAX3_HUMAN
ENSG00000156467	P14927	QCR7_HUMAN
ENSG00000156469	E5RIY4	E5RIY4_HUMAN
ENSG00000156469	E5RIY4	MTEF3_HUMAN
ENSG00000156469	Q96E29	E5RIY4_HUMAN
ENSG00000156469	Q96E29	MTEF3_HUMAN
ENSG00000156471	P48651	PTSS1_HUMAN
ENSG00000156482	P62888	RL30_HUMAN
ENSG00000156502	Q8IYB8	SUV3_HUMAN
ENSG00000156508	P68104	EF1A1_HUMAN
ENSG00000156515	P19367	HXK1_HUMAN
ENSG00000156531	A0A0D9SGE8	A0A0D9SGE8_HUMAN
ENSG00000156531	A0A0D9SGE8	PHF6_HUMAN
ENSG00000156531	Q8IWS0	A0A0D9SGE8_HUMAN
ENSG00000156531	Q8IWS0	PHF6_HUMAN
ENSG00000156535	Q6YHK3	CD109_HUMAN
ENSG00000156587	O14933	UB2L6_HUMAN
ENSG00000156599	Q9C0B5	ZDHC5_HUMAN
ENSG00000156639	C9JQ48	C9JQ48_HUMAN
ENSG00000156639	C9JQ48	ZFAN3_HUMAN
ENSG00000156639	C9JQ48	H0Y398_HUMAN
ENSG00000156639	Q9H8U3	C9JQ48_HUMAN
ENSG00000156639	Q9H8U3	ZFAN3_HUMAN
ENSG00000156639	Q9H8U3	H0Y398_HUMAN
ENSG00000156639	H0Y398	C9JQ48_HUMAN
ENSG00000156639	H0Y398	ZFAN3_HUMAN
ENSG00000156639	H0Y398	H0Y398_HUMAN
ENSG00000156642	Q9Y639	NPTN_HUMAN
ENSG00000156675	Q6WKZ4	RFIP1_HUMAN
ENSG00000156697	Q9BVJ6	UT14A_HUMAN
ENSG00000156709	O95831	AIFM1_HUMAN
ENSG00000156735	O95429	BAG4_HUMAN
ENSG00000156831	Q96MF7	NSE2_HUMAN
ENSG00000156873	P15735	PHKG2_HUMAN
ENSG00000156873	P15735	J3KNN3_HUMAN
ENSG00000156873	J3KNN3	PHKG2_HUMAN
ENSG00000156873	J3KNN3	J3KNN3_HUMAN
ENSG00000156931	Q8N3P4	VPS8_HUMAN
ENSG00000156931	Q8N3P4	C9JJN9_HUMAN
ENSG00000156931	C9JJN9	VPS8_HUMAN
ENSG00000156931	C9JJN9	C9JJN9_HUMAN
ENSG00000156958	Q01415	GALK2_HUMAN
ENSG00000156973	O43924	PDE6D_HUMAN
ENSG00000156976	Q14240	IF4A2_HUMAN
ENSG00000157020	P55735	SEC13_HUMAN
ENSG00000157036	Q9Y2C4	EXOG_HUMAN
ENSG00000157045	Q96AB6	NTAN1_HUMAN
ENSG00000157087	Q01814	AT2B2_HUMAN
ENSG00000157107	Q0JRZ9	FCHO2_HUMAN
ENSG00000157110	B4E3T4	B4E3T4_HUMAN
ENSG00000157110	B4E3T4	RBPMS_HUMAN
ENSG00000157110	Q93062	B4E3T4_HUMAN
ENSG00000157110	Q93062	RBPMS_HUMAN
ENSG00000157181	Q5SWX8	ODR4_HUMAN
ENSG00000157184	P23786	CPT2_HUMAN
ENSG00000157184	P23786	A0A1B0GVF3_HUMAN
ENSG00000157184	A0A1B0GVF3	CPT2_HUMAN
ENSG00000157184	A0A1B0GVF3	A0A1B0GVF3_HUMAN
ENSG00000157191	Q9NVZ3	NECP2_HUMAN
ENSG00000157191	Q9NVZ3	F6SKB8_HUMAN
ENSG00000157191	F6SKB8	NECP2_HUMAN
ENSG00000157191	F6SKB8	F6SKB8_HUMAN
ENSG00000157227	P50281	MMP14_HUMAN
ENSG00000157326	Q9BTZ2	DHRS4_HUMAN
ENSG00000157349	H3BQK0	H3BQK0_HUMAN
ENSG00000157349	H3BQK0	DD19B_HUMAN
ENSG00000157349	Q9UMR2	H3BQK0_HUMAN
ENSG00000157349	Q9UMR2	DD19B_HUMAN
ENSG00000157379	Q96LJ7	DHRS1_HUMAN
ENSG00000157423	Q4G0P3	HYDIN_HUMAN
ENSG00000157483	Q12965	MYO1E_HUMAN
ENSG00000157500	Q9UKG1	DP13A_HUMAN
ENSG00000157510	Q8TED9	AF1L1_HUMAN
ENSG00000157538	A8MTY9	A8MTY9_HUMAN
ENSG00000157538	A8MTY9	VP26C_HUMAN
ENSG00000157538	O14972	A8MTY9_HUMAN
ENSG00000157538	O14972	VP26C_HUMAN
ENSG00000157540	A0A2R8Y6L5	A0A2R8Y6L5_HUMAN
ENSG00000157540	A0A2R8Y6L5	A0A2R8YDF3_HUMAN
ENSG00000157540	A0A2R8Y6L5	A0A2R8Y6I6_HUMAN
ENSG00000157540	A0A2R8Y6L5	DYR1A_HUMAN
ENSG00000157540	A0A2R8YDF3	A0A2R8Y6L5_HUMAN
ENSG00000157540	A0A2R8YDF3	A0A2R8YDF3_HUMAN
ENSG00000157540	A0A2R8YDF3	A0A2R8Y6I6_HUMAN
ENSG00000157540	A0A2R8YDF3	DYR1A_HUMAN
ENSG00000157540	A0A2R8Y6I6	A0A2R8Y6L5_HUMAN
ENSG00000157540	A0A2R8Y6I6	A0A2R8YDF3_HUMAN
ENSG00000157540	A0A2R8Y6I6	A0A2R8Y6I6_HUMAN
ENSG00000157540	A0A2R8Y6I6	DYR1A_HUMAN
ENSG00000157540	Q13627	A0A2R8Y6L5_HUMAN
ENSG00000157540	Q13627	A0A2R8YDF3_HUMAN
ENSG00000157540	Q13627	A0A2R8Y6I6_HUMAN
ENSG00000157540	Q13627	DYR1A_HUMAN
ENSG00000157554	P11308	ERG_HUMAN
ENSG00000157593	Q8TB61	S35B2_HUMAN
